Run,Sample sheet_Sample_ID,Clinical/RnD,Support,Сlinical QC Required,Is it top off seq?,Is it reseq?,Sample target,FlowCell,Project,Source,Tumor/Normal,Input material type,"Extraction 
place",Extraction kit,Library construction kit,Library prob set kit,Case_ID (patient ID),Specimen_ID,"Library Lab_ID 
(unique)",Extract BG_ID,Patient BG_ID,Sample BG_ID,Library Concentration
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_137,Collaboration,Yes,Yes,,,,S4,MGH.David Ting.PDAC,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006117,,LIB008075,R008507,RS004996,RS004996_T_FPS,51
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_138,Collaboration,Yes,Yes,,,,S4,MGH.David Ting.PDAC,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006118,,LIB008076,R008508,RS004997,RS004997_T_FPS,81
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_139,Collaboration,Yes,Yes,,,,S4,MGH.David Ting.PDAC,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006119,,LIB008077,R008509,RS004998,RS004998_T_FPS,37
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_140,Collaboration,Yes,Yes,,,,S4,MGH.David Ting.PDAC,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006120,,LIB008078,R008510,RS004999,RS004999_T_FPS,72
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_141,Collaboration,Yes,Yes,,,,S4,MGH.David Ting.PDAC,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006121,,LIB008079,R008511,RS005000,RS005000_T_FPS,138
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_142,Collaboration,Yes,Yes,,,,S4,MGH.David Ting.PDAC,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006122,,LIB008080,R008512,RS005001,RS005001_T_FPS,149
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_143,Collaboration,Yes,Yes,,,,S4,MGH.David Ting.PDAC,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006123,,LIB008081,R008513,RS005002,RS005002_T_FPS,147
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_144,Collaboration,Yes,Yes,,,,S4,MGH.David Ting.PDAC,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006125,,LIB008083,R008515,RS005004,RS005004_T_FPS,107
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_145,Collaboration,Yes,Yes,,,,S4,MGH.David Ting.PDAC,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006126,,LIB008084,R008516,RS005005,RS005005_T_FPS,12
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_146,Collaboration,Yes,Yes,,,,S4,MGH.David Ting.PDAC,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006127,,LIB008085,R008517,RS005006,RS005006_T_FPS,45
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_147,Collaboration,Yes,Yes,,,,S4,Mayo_DIAL_Villasboas,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006128,,LIB008086,R008518,RS005013,RS005013_T_FPS,144
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_148,Collaboration,Yes,Yes,,,,S4,Mayo_DIAL_Villasboas,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006128,,LIB008087,R008519,RS005014,RS005014_T_FPS,107
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_149,Collaboration,Yes,Yes,,,,S4,Mayo_DIAL_Villasboas,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006130,,LIB008089,R008521,RS005016,RS005016_T_FPS,105
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_150,Collaboration,Yes,Yes,,,,S4,Mayo_DIAL_Villasboas,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006131,,LIB008090,R008522,RS005017,RS005017_T_FPS,34
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_151,Collaboration,Yes,Yes,,,,S4,Mayo_DIAL_Villasboas,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006132,,LIB008091,R008523,RS005018,RS005018_T_FPS,73
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_152,Collaboration,Yes,Yes,,,,S4,Mayo_DIAL_Villasboas,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006132,,LIB008092,R008524,RS005019,RS005019_T_FPS,15
230519_NovaC_XTHS2,RNASeq-tumor-230519_NovaC_Sample_153,Collaboration,Yes,Yes,,,,S4,Mayo_DIAL_Villasboas,RNA,tumor,FFPE,,Qiagen AllPrep DNA/RNA FFPE,Agilent XTHS2 RNA,V7+UTR,PT006133,,LIB008093,R008525,RS005020,RS005020_T_FPS,129
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_1,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008096,D001580,RS002090,RS002090_T_RefMat,34
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_2,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008097,D001580,RS002090,RS002090_T_RefMat,143
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_3,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008098,D001581,RS002090,RS002090_T_RefMat,63
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_4,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008099,D001581,RS002090,RS002090_T_RefMat,38
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_5,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008100,D001582,RS002090,RS002090_T_RefMat,113
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_6,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008101,D001582,RS002090,RS002090_T_RefMat,17
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_7,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008102,D001583,RS002090,RS002090_T_RefMat,80
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_8,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008103,D001583,RS002090,RS002090_T_RefMat,61
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_9,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008104,D001584,RS002090,RS002090_T_RefMat,47
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_10,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008105,D001584,RS002090,RS002090_T_RefMat,31
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_11,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008106,D001580,RS002090,RS002090_T_RefMat,81
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_12,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008107,D001580,RS002090,RS002090_T_RefMat,86
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_13,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008108,D001581,RS002090,RS002090_T_RefMat,121
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_14,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008109,D001581,RS002090,RS002090_T_RefMat,82
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_15,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008110,D001582,RS002090,RS002090_T_RefMat,102
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_16,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008111,D001582,RS002090,RS002090_T_RefMat,134
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_17,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008112,D001583,RS002090,RS002090_T_RefMat,39
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_18,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008113,D001583,RS002090,RS002090_T_RefMat,73
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_19,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008114,D001584,RS002090,RS002090_T_RefMat,33
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_20,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008115,D001584,RS002090,RS002090_T_RefMat,65
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_21,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008116,D001580,RS002090,RS002090_T_RefMat,55
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_22,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008117,D001580,RS002090,RS002090_T_RefMat,112
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_23,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008118,D001581,RS002090,RS002090_T_RefMat,91
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_24,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008119,D001581,RS002090,RS002090_T_RefMat,51
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_25,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008120,D001582,RS002090,RS002090_T_RefMat,70
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_26,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008121,D001582,RS002090,RS002090_T_RefMat,98
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_27,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008122,D001583,RS002090,RS002090_T_RefMat,97
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_28,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008123,D001583,RS002090,RS002090_T_RefMat,135
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_29,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008124,D001584,RS002090,RS002090_T_RefMat,111
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_30,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008125,D001584,RS002090,RS002090_T_RefMat,126
230522_NovaC_XTHS2,cfDNA-normal-230522_NovaC_Sample_31,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,normal,FF,,Unknown,BG cfDNA panel,,,,LIB008126,D001585,RS002090,RS002090_N_RefMat,3
230522_NovaC_XTHS2,cfDNA-normal-230522_NovaC_Sample_32,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,normal,FF,,Unknown,BG cfDNA panel,,,,LIB008127,D001571,RS002090,RS002090_N_RefMat,17
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_33,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008128,D001567,RS002090,RS002090_T_RefMat,145
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_34,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008129,D001567,RS002090,RS002090_T_RefMat,75
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_35,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008130,D001568,RS002090,RS002090_T_RefMat,65
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_36,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008131,D001568,RS002090,RS002090_T_RefMat,48
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_37,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008132,D001569,RS002090,RS002090_T_RefMat,47
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_38,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008133,D001569,RS002090,RS002090_T_RefMat,93
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_39,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008134,D001570,RS002090,RS002090_T_RefMat,103
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_40,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008135,D001570,RS002090,RS002090_T_RefMat,129
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_41,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008136,D001567,RS002090,RS002090_T_RefMat,120
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_42,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008137,D001567,RS002090,RS002090_T_RefMat,116
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_43,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008139,D001568,RS002090,RS002090_T_RefMat,8
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_44,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008140,D001569,RS002090,RS002090_T_RefMat,109
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_45,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008141,D001569,RS002090,RS002090_T_RefMat,78
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_46,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008142,D001570,RS002090,RS002090_T_RefMat,5
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_47,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008143,D001570,RS002090,RS002090_T_RefMat,49
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_48,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008144,D001567,RS002090,RS002090_T_RefMat,42
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_49,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008145,D001567,RS002090,RS002090_T_RefMat,89
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_50,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008146,D001568,RS002090,RS002090_T_RefMat,76
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_51,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008147,D001568,RS002090,RS002090_T_RefMat,121
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_52,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008148,D001569,RS002090,RS002090_T_RefMat,65
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_53,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008149,D001569,RS002090,RS002090_T_RefMat,7
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_54,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor,FF,,Unknown,BG cfDNA panel,,,,LIB008150,D001570,RS002090,RS002090_T_RefMat,83
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_55,RnD,Yes,No,,,,S4,cfDNA Fusions,cfDNA,tumor2,FF,,Unknown,BG cfDNA panel,,,,LIB008151,D001570,RS002090,RS002090_T_RefMat,118
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_56,RnD,Yes,No,,,,S4,cfDNA,cfDNA,tumor,Plasma,BG,Maxwell RSC ccfDNA Plasma Kit LV,BG cfDNA panel,,,PLS001345,LIB008152,D004565,CP001693,CP001693_N_WB,138
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_57,RnD,Yes,No,,,,S4,cfDNA,cfDNA,tumor2,Plasma,BG,Maxwell RSC ccfDNA Plasma Kit LV,BG cfDNA panel,,,PLS001345,LIB008153,D004565,CP001693,CP001693_N_WB,88
230522_NovaC_XTHS2,cfDNA-normal-230522_NovaC_Sample_58,RnD,Yes,No,,,,S4,cfDNA,cfDNA,normal,Whole blood,BG,Maxwell RSC Blood DNA Kit,BG cfDNA panel,,,F004217,LIB008154,D004533,CP001693,CP001693_N_WB,132
230522_NovaC_XTHS2,cfDNA-tumor-230522_NovaC_Sample_59,RnD,Yes,No,,,,S4,cfDNA,cfDNA,tumor,Plasma,BG,Maxwell RSC ccfDNA Plasma Kit LV,BG cfDNA panel,,,PLS001345,LIB008155,D004565,CP001693,CP001693_N_WB,37
230522_NovaC_XTHS2,cfDNA-tumor2-230522_NovaC_Sample_60,RnD,Yes,No,,,,S4,cfDNA,cfDNA,tumor2,Plasma,BG,Maxwell RSC ccfDNA Plasma Kit LV,BG cfDNA panel,,,PLS001345,LIB008156,D004565,CP001693,CP001693_N_WB,52
230522_NovaC_XTHS2,cfDNA-normal-230522_NovaC_Sample_61,RnD,Yes,No,,,,S4,cfDNA,cfDNA,normal,Whole blood,BG,Maxwell RSC Blood DNA Kit,BG cfDNA panel,,,F004217,LIB008157,D004533,CP001693,CP001693_N_WB,11
230522_NovaD_XTHS2,cfDNA-tumor-230522_NovaD_Sample_1,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT004060,,LIB007733,D004201,BG003363,BG003363_N_WB,89
230522_NovaD_XTHS2,cfDNA-tumor-230522_NovaD_Sample_2,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003963,,LIB007734,D004202,BG003251,BG003251_N_WB,125
230522_NovaD_XTHS2,cfDNA-tumor-230522_NovaD_Sample_3,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003908,,LIB007735,D004203,BG003204,BG003204_N_WB,122
230522_NovaD_XTHS2,cfDNA-tumor-230522_NovaD_Sample_4,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003708,,LIB007736,D004204,BG003170,BG003170_N_WB,20
230522_NovaD_XTHS2,cfDNA-tumor-230522_NovaD_Sample_5,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003608,,LIB007737,D004205,BG003096,BG003096_N_WB,15
230522_NovaD_XTHS2,cfDNA-tumor-230522_NovaD_Sample_6,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003581,,LIB007738,D004206,BG003073,BG003073_N_WB,90
230522_NovaD_XTHS2,cfDNA-tumor-230522_NovaD_Sample_7,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003567,,LIB007739,D004207,BG003057,BG003057_N_WB,19
230522_NovaD_XTHS2,cfDNA-tumor2-230522_NovaD_Sample_8,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor2,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT004060,,LIB007740,D004208,BG003363,BG003363_N_WB,84
230522_NovaD_XTHS2,cfDNA-tumor2-230522_NovaD_Sample_9,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor2,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003963,,LIB007741,D004209,BG003251,BG003251_N_WB,118
230522_NovaD_XTHS2,cfDNA-tumor2-230522_NovaD_Sample_10,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor2,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003908,,LIB007742,D004210,BG003204,BG003204_N_WB,118
230522_NovaD_XTHS2,cfDNA-tumor2-230522_NovaD_Sample_11,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor2,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003708,,LIB007743,D004211,BG003170,BG003170_N_WB,75
230522_NovaD_XTHS2,cfDNA-tumor2-230522_NovaD_Sample_12,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor2,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003608,,LIB007744,D004212,BG003096,BG003096_N_WB,81
230522_NovaD_XTHS2,cfDNA-tumor2-230522_NovaD_Sample_13,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor2,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003581,,LIB007745,D004213,BG003073,BG003073_N_WB,2
230522_NovaD_XTHS2,cfDNA-tumor2-230522_NovaD_Sample_14,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor2,Plasma,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT003567,,LIB007746,D004214,BG003057,BG003057_N_WB,145
230522_NovaD_XTHS2,cfDNA-tumor2-230522_NovaD_Sample_15,RnD,Yes,No,,,,S2,cfDNA Plasma,cfDNA,tumor2,BM,,Zymo Quick-cfDNA/cfRNA Serum & Plasma Kit,BG cfDNA panel,,PT006069,,LIB008159,D004402,RS004907,RS004907_N_BM,61
230522_NovaD_XTHS2,cfDNA-normal-230522_NovaD_Sample_16,RnD,Yes,No,,,,S2,cfDNA Fusions,cfDNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004579,,LIB007747,D004170,RS003695,RS0007_N_FPB,101
230522_NovaD_XTHS2,cfDNA-normal-230522_NovaD_Sample_17,RnD,Yes,No,,,,S2,cfDNA Fusions,cfDNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004587,,LIB007748,D004172,RS003703,RS0440_N_FPB,150
230522_NovaD_XTHS2,cfDNA-normal-230522_NovaD_Sample_18,RnD,Yes,No,,,,S2,cfDNA Fusions,cfDNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004581,,LIB007749,D004174,RS003697,RS0027_N_FPB,21
230522_NovaD_XTHS2,cfDNA-normal-230522_NovaD_Sample_19,RnD,Yes,No,,,,S2,cfDNA Fusions,cfDNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004588,,LIB007750,D004175,RS003704,RS0442_N_FPB,16
230522_NovaD_XTHS2,cfDNA-normal-230522_NovaD_Sample_20,RnD,Yes,No,,,,S2,cfDNA Fusions,cfDNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004582,,LIB007751,D004176,RS003698,RS0029_N_FPB,96
230522_NovaD_XTHS2,cfDNA-normal-230522_NovaD_Sample_21,RnD,Yes,No,,,,S2,cfDNA Fusions,cfDNA,normal,FFPE,,Qiagen+Maxwell,BG cfDNA panel,,PT004578,,LIB007752,D004177,RS003694,RS0005_N_FPB,75
